nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,resource_id
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50540001,null,ISIGNY LE BUAT - Salle Omnisports,Voirie,Rue d'Avranches 50540 ISIGNY LE BUAT,50256,"[48.6204334,-1.1743921]",2,FRS50E505400012,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02547612082652,2016-10-23,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50560001,null,GOUVILLE SUR MER - Plage,Voirie,Rue de la Mer 50560 GOUVILLE SUR MER,50215,"[49.0993255,-1.6079197]",2,FRS50E505600011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02547033211454,2016-10-20,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50370001,null,BRECEY - La Poste,Voirie,11 rue des pélerins 50370 BRECEY,50074,"[48.7248101,-1.1700677]",2,FRS50E503700011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02548335671619,2017-02-03,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P501296,null,CHERBOURG OCTEVILLE - Rue des Tribunaux,Voirie,2 Rue des Tribunaux 50100 CHERBOURG OCTEVILLE,50129,"[49.637993,-1.621794]",2,FRS50E5012962,null,22,true,false,false,false,true,false,true,true,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02533574454819,2019-07-27,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50320002,null,LA HAYE PESNEL - Parking du Thar,Voirie,2 rue Claude Monet 50320 LA HAYE PESNEL,50237,"[48.7941251,-1.394381]",2,FRS50E503200022,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02515195295407,2016-10-28,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50200001,null,COUTANCES - Gare,Voirie,1 place de la gare 50200 COUTANCES,50147,"[49.0438633,-1.4400962]",2,FRS50E502000012,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02554847972481,2017-03-24,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50099001,null,CARENTAN - bd des Fortifications,Voirie,13 boulevard des Fortifications 50500 CARENTAN,50099,"[49.3034833,-1.2421829]",2,FRS50E500990012,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02513892834845,2017-11-29,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50400001,null,GRANVILLE - Place Bedeau,Voirie,11 rue de la Fontaine Bedeau 50400 GRANVILLE,50218,"[48.8359208,-1.5955279]",2,FRS50E504000011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02597250288008,2017-02-03,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P5012910,null,CHERBOURG OCTEVILLE - Place Chantereyne,Voirie,Place Chantereyne 50100 CHERBOURG OCTEVILLE,50129,"[49.645317,-1.623855]",2,FRS50E50129102,null,22,true,false,false,false,true,false,true,true,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02533429737077,2018-06-20,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P501295,null,CHERBOURG OCTEVILLE - Trottebecq,Voirie,32 rue Vintras 50100 CHERBOURG OCTEVILLE,50129,"[49.635956,-1.611977]",2,FRS50E5012952,null,22,true,false,false,false,true,false,true,true,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02532995583687,2018-04-27,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
ST LO,215005026,hotel.ville@mairie-saint-lo.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P505027,null,ST LO - Dollee,Voirie,Rue du Pré de Haut 50000 ST LO,50502,"[49.119410,-1.087859]",2,FRS50E5050272,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02532850866306,2018-01-11,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50620001,null,ST JEAN DE DAYE - Place de la 30e Division d'Infanterie US,Voirie,Place de la Mairie 50620 ST JEAN DE DAYE,50488,"[49.2283939,-1.1364357]",2,FRS50E506200012,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02517366062446,2016-12-14,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50602003,null,TOURLAVILLE - Mairie,Voirie,677 rue du Moulin Guibert 50110 TOURLAVILLE,50602,"[49.639744,-1.579452]",2,FRS50E506020032,null,22,true,false,false,false,true,false,true,true,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02567293702824,2017-05-05,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
ST LO,215005026,hotel.ville@mairie-saint-lo.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P505026,null,ST LO - Champs de Mars,Voirie,Place du Champs de Mars 50000 ST LO,50502,"[49.116522,-1.086968]",2,FRS50E5050262,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02562083861806,2017-11-30,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50450001,null,GAVRAY - Eglise,Voirie,Place de la Bascule 50450 GAVRAY,50197,"[48.9096407,-1.3505134]",2,FRS50E504500012,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02521707596407,2016-10-19,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50580001,null,PORTBAIL - Place de l'Eglise,Voirie,1 rue Robert Asselin 50580 PORTBAIL,50412,"[49.3355948,-1.6962131]",2,FRS50E505800012,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02538929014494,2017-12-20,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50180001,null,AGNEAUX - Rue du Général de Gaulle,Voirie,12 impasse de la Palière 50180 AGNEAUX,50002,"[49.1168854,-1.1135212]",2,FRS50E501800012,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02549493413941,2017-01-04,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P501295,null,CHERBOURG OCTEVILLE - Trottebecq,Voirie,32 rue Vintras 50100 CHERBOURG OCTEVILLE,50129,"[49.635956,-1.611977]",2,FRS50E5012951,null,22,true,true,false,false,false,false,true,true,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02532995583687,2018-04-27,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50341001,null,MONTEBOURG - Place de la Mairie,Voirie,41 place Albert Pelerin 50310 MONTEBOURG,50341,"[49.4878826,-1.3820192]",2,FRS50E503410011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02592040447323,2017-12-20,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50099001,null,CARENTAN - bd des Fortifications,Voirie,13 boulevard des Fortifications 50500 CARENTAN,50099,"[49.3034833,-1.2421829]",2,FRS50E500990011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02513892834845,2017-11-29,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50602002,null,TOURLAVILLE - Général Leclerc,Voirie,2 rue du Général Leclerc 50110 TOURLAVILLE,50602,"[49.639211,-1.605019]",2,FRS50E506020021,null,22,true,true,false,false,false,false,true,true,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02554124383003,2017-07-07,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50602001,null,TOURLAVILLE - Algues,Voirie,313 rue des Algues 50110 TOURLAVILLE,50602,"[49.654175,-1.565538]",2,FRS50E506020011,null,22,true,true,false,false,false,false,true,true,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02553979665208,2017-08-11,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50420001,null,TESSY SUR VIRE - Rue des Anciennes Halles,Voirie,Rue des Anciennes Halles 50420 TESSY SUR VIRE,50592,"[48.9734709,-1.0591078]",2,FRS50E504200011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02522575903248,2016-10-14,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50320001,null,FOLLIGNY - Le Repas,Voirie,15 Le Repas 50320 FOLLIGNY,50188,"[48.8358569,-1.4147694]",2,FRS50E503200012,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,50031927673075,2017-04-25,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50480001,null,STE MERE EGLISE - Le Bourg,Voirie,2 rue 505e Airborne 50480 STE MERE EGLISE,50523,"[49.4095477,-1.3130607]",2,FRS50E504800011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02545296597384,2017-11-10,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50550001,null,ST SAUVEUR LENDELIN - Mairie,Voirie,7 rue de l'Eglise 50490 ST SAUVEUR LENDELIN,50550,"[49.130605,-1.411350]",2,FRS50E505500011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02523010056637,2017-03-24,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50250001,null,LA HAYE DU PUITS - Rue du Vavasseur,Voirie,Rue du Vavasseur 50250 LA HAYE DU PUITS,50236,"[49.2894615,-1.5463226]",2,FRS50E502500011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02591316858325,2016-10-28,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P505431,null,SAINT QUENTIN SUR LE HOMME,Station dédiée à la recharge rapide,D103 50220 SAINT QUENTIN SUR LE HOMME,50543,"[48.649714,-1.347532]",3,FRS50E5054311,null,43,false,true,false,false,false,false,true,true,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,50070867531067,2020-11-26,"Prise T2<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr, soit d'un TPE sans contact<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50840001,null,ST PIERRE EGLISE - Eglise,Voirie,9 place de l'Abbé Saint Pierre 50330 ST PIERRE EGLISE,50539,"[49.668173,-1.4035618]",2,FRS50E508400011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02546599058040,2017-03-10,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50185001,null,FLEURY - la Maison Neuve,Voirie,La Maison Neuve 50800 FLEURY,50185,"[48.841466,-1.2504703]",2,FRS50E501850011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02515918884024,2017-11-22,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50350001,null,DONVILLE LES BAINS - Mairie,Voirie,97 route de Coutances 50350 DONVILLE LES BAINS,50165,"[48.8468776,-1.5804867]",2,FRS50E503500011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02584370403865,2017-02-03,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50532001,null,ST PAIR SUR MER - Parking de la Liberte,Voirie,Place de la Liberte 50380 ST PAIR SUR MER,50532,"[48.8164751,-1.5701226]",2,FRS50E505320011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02521997032026,2017-06-16,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50292001,null,MARIGNY - Rue du 8 Mai 45,Voirie,9 rue du Huit Mai 1945 50570 MARIGNY,50292,"[49.1000191,-1.2436855]",2,FRS50E502920011,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02562807451354,2017-11-22,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50200002,null,COUTANCES - Place de la Croute,Voirie,place de la croute 50200 COUTANCES,50147,"[49.0486743,-1.4412921]",2,FRS50E502000022,null,22,true,false,false,false,true,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02543270548133,2017-05-31,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50800002,null,VILLEDIEU LES POELES - La Gare,Voirie,Rue Jean Dévé 50800 VILLEDIEU LES POELES,50639,"[48.834159,-1.226381]",2,FRS50E508000021,null,22,true,true,false,false,false,false,true,false,true,null,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02517076626811,2016-09-30,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
